s	 1.11165177175090E+0001	 5.82955123571235E+0000	 9.94973943200000E-0001	 3.73001898412843E-0001	 6.26998101587157E-0001	 6.25617783506769E-0001
s	 1.08314023032448E+0001	 6.07850290192933E+0000	 9.91498176000000E-0001	 3.49095710702884E-0001	 6.50904289297116E-0001	 6.38589107851593E-0001
s	 1.05690383345775E+0001	 6.33087670307452E+0000	 9.94111353400000E-0001	 3.23222447309699E-0001	 6.76777552690301E-0001	 6.50691689626545E-0001
p	 6.86699665432543E+0000	 8.30728127027707E+0000	 9.97915001800000E-0001	 1.98597710108128E-0001	 8.01402289891872E-0001	 6.12888627399031E-0001
p	 6.31316456893436E+0000	 8.46543528248132E+0000	 9.95535021100000E-0001	 2.11738400045050E-0001	 7.88261599954950E-0001	 5.97889748933897E-0001
p	 5.76205696843201E+0000	 8.63043173533845E+0000	 9.95535021100000E-0001	 2.27069779766643E-0001	 7.72930220233357E-0001	 5.83607452191161E-0001
p	 5.21460538151532E+0000	 8.80190233043839E+0000	 9.98172054700000E-0001	 2.45173665313649E-0001	 7.54826334686351E-0001	 5.69991582482094E-0001
p	 4.67217772993595E+0000	 8.97949334697337E+0000	 9.98172054700000E-0001	 2.66857977035375E-0001	 7.33142022964625E-0001	 5.56996558949443E-0001
p	 8.12538256426306E+0000	 7.76083874659540E+0000	 9.94850047500000E-0001	 2.23543700318562E-0001	 7.76456299681438E-0001	 6.35639946473023E-0001
p	 7.57736855267437E+0000	 7.90860537205345E+0000	 9.94850047500000E-0001	 2.35746862911382E-0001	 7.64253137088618E-0001	 6.18851743013603E-0001
p	 7.03238588068508E+0000	 8.06404860901161E+0000	 9.95535021100000E-0001	 2.49587748409111E-0001	 7.50412251590889E-0001	 6.02927523658560E-0001
p	 6.49124211789829E+0000	 8.22674878361664E+0000	 9.95535021100000E-0001	 2.65409792324021E-0001	 7.34590207675979E-0001	 5.87802265754802E-0001
p	 5.95503737812731E+0000	 8.39630023664182E+0000	 9.98172054700000E-0001	 2.83659718477856E-0001	 7.16340281522144E-0001	 5.73417311700423E-0001
p	 5.42530105451159E+0000	 8.57231334155288E+0000	 9.98172054700000E-0001	 3.04929521207801E-0001	 6.95070478792199E-0001	 5.59719608707972E-0001
p	 4.90420808287454E+0000	 8.75441592492621E+0000	 9.98515479000000E-0001	 3.30020736183586E-0001	 6.69979263816414E-0001	 5.46661054988063E-0001
p	 4.39492905902447E+0000	 8.94225417143890E+0000	 9.98515479000000E-0001	 3.60046145323322E-0001	 6.39953854676678E-0001	 5.34197935369666E-0001
p	 3.90220797396562E+0000	 9.13549309508497E+0000	 9.99735954900000E-0001	 3.96597087660095E-0001	 6.03402912339905E-0001	 5.22290432402013E-0001
p	 8.84705008638059E+0000	 7.36716822163548E+0000	 9.93484900800000E-0001	 2.52347561700884E-0001	 7.47652438299116E-0001	 6.43421415734340E-0001
p	 8.30691546685792E+0000	 7.51144039330280E+0000	 9.95535021100000E-0001	 2.64781015641103E-0001	 7.35218984358897E-0001	 6.25479971139480E-0001
p	 7.77057302486234E+0000	 7.66389967590154E+0000	 9.95622864700000E-0001	 2.78688716498685E-0001	 7.21311283501315E-0001	 6.08511957178419E-0001
p	 7.23890053029187E+0000	 7.82408259326548E+0000	 9.98172054700000E-0001	 2.94341700095951E-0001	 7.05658299904049E-0001	 5.92440244566136E-0001
p	 6.71305003422481E+0000	 7.99154060507609E+0000	 9.96538258500000E-0001	 3.12081815337208E-0001	 6.87918184662792E-0001	 5.77195642743920E-0001
p	 6.19455559000466E+0000	 8.16584277177175E+0000	 9.98515479000000E-0001	 3.32346463385666E-0001	 6.67653536614334E-0001	 5.62715904110573E-0001
p	 5.68549164819823E+0000	 8.34657764512735E+0000	 9.98411983700000E-0001	 3.55704487380155E-0001	 6.44295512619845E-0001	 5.48944874466949E-0001
p	 5.18870846320110E+0000	 8.53335449015182E+0000	 9.98411983700000E-0001	 3.82909552380960E-0001	 6.17090447619040E-0001	 5.35831765224783E-0001
p	 4.70818349383805E+0000	 8.72580394494577E+0000	 9.99647648600000E-0001	 4.14981838778286E-0001	 5.85018161221714E-0001	 5.23330527494031E-0001
p	 4.24954151775836E+0000	 8.92357822038531E+0000	 9.99647648600000E-0001	 4.53337269070470E-0001	 5.46662730929530E-0001	 5.11399311789889E-0001
p	 3.82079777020438E+0000	 9.12635093301527E+0000	 1.00065931830000E+0000	 5.00000000000000E-0001	 5.00000000000000E-0001	 5.00000000000000E-0001
p	 9.58341311859907E+0000	 6.97556298137952E+0000	 9.93484900800000E-0001	 2.75746903071408E-0001	 7.24253096928592E-0001	 6.52150045718751E-0001
p	 9.05082819126473E+0000	 7.11595016573641E+0000	 9.95622864700000E-0001	 2.88097528341577E-0001	 7.11902471658423E-0001	 6.32891161875870E-0001
p	 8.52260664903698E+0000	 7.26510310829905E+0000	 9.95622864700000E-0001	 3.01760364834858E-0001	 6.98239635165142E-0001	 6.14737132587472E-0001
p	 7.99964021015419E+0000	 7.42250812215883E+0000	 9.95622864700000E-0001	 3.16950143013824E-0001	 6.83049856986176E-0001	 5.97595533108485E-0001
p	 7.48306426318321E+0000	 7.58766721241413E+0000	 9.96538258500000E-0001	 3.33931178606324E-0001	 6.66068821393676E-0001	 5.81383967883814E-0001
p	 6.97433956757837E+0000	 7.76010163185913E+0000	 9.96538258500000E-0001	 3.53032559522242E-0001	 6.46967440477758E-0001	 5.66028746118668E-0001
p	 6.47536563109954E+0000	 7.93935442276347E+0000	 9.98411983700000E-0001	 3.74669278722095E-0001	 6.25330721277905E-0001	 5.51463761829280E-0001
p	 5.98863848338578E+0000	 8.12499208095253E+0000	 9.98411983700000E-0001	 3.99372218567944E-0001	 6.00627781432056E-0001	 5.37629542466344E-0001
p	 5.51746934023021E+0000	 8.31660548267276E+0000	 9.99647648600000E-0001	 4.27831636598346E-0001	 5.72168363401654E-0001	 5.24472437233474E-0001
p	 5.06628270624879E+0000	 8.51381020983222E+0000	 9.99647648600000E-0001	 4.60961820892026E-0001	 5.39038179107974E-0001	 5.11943921741594E-0001
p	 4.64100683948846E+0000	 8.71624639837323E+0000	 1.00065931830000E+0000	 5.00000000000000E-0001	 5.00000000000000E-0001	 5.00000000000000E-0001
p	 4.24954151775836E+0000	 8.92357822038531E+0000	 1.00134915800000E+0000	 5.46662730929530E-0001	 4.53337269070470E-0001	 4.88600688210111E-0001
p	 3.90220797396562E+0000	 9.13549309508497E+0000	 1.00163040900000E+0000	 6.03402912339905E-0001	 3.96597087660095E-0001	 4.77709567597987E-0001
p	 9.80569187748359E+0000	 6.72234145484711E+0000	 9.94111353400000E-0001	 3.07234112244136E-0001	 6.92765887755864E-0001	 6.41232755178350E-0001
p	 9.28496139363138E+0000	 6.86780487201965E+0000	 9.94111353400000E-0001	 3.20500740377253E-0001	 6.79499259622747E-0001	 6.21720036575001E-0001
p	 8.76987863964492E+0000	 7.02212237715612E+0000	 9.96538258500000E-0001	 3.35104144433404E-0001	 6.64895855566596E-0001	 6.03359792570121E-0001
p	 8.26152636445356E+0000	 7.18473866605232E+0000	 9.96354826400000E-0001	 3.51251592363935E-0001	 6.48748407636065E-0001	 5.86052849440604E-0001
p	 7.76125936749900E+0000	 7.35511933514050E+0000	 9.98411983700000E-0001	 3.69195564014871E-0001	 6.30804435985129E-0001	 5.69711095077489E-0001
p	 7.27078556661173E+0000	 7.53275433724929E+0000	 9.97144132800000E-0001	 3.89246787531660E-0001	 6.10753212468340E-0001	 5.54255978589209E-0001
p	 6.79227313995317E+0000	 7.71716027081126E+0000	 9.97144132800000E-0001	 4.11792062518684E-0001	 5.88207937481316E-0001	 5.39617247671201E-0001
p	 6.32849085608085E+0000	 7.90788168912219E+0000	 9.99252489600000E-0001	 4.37319054173968E-0001	 5.62680945826032E-0001	 5.25731880914640E-0001
p	 5.88298813893681E+0000	 8.10449161227010E+0000	 9.99252489600000E-0001	 4.66451461100248E-0001	 5.33548538899752E-0001	 5.12543180822115E-0001
p	 5.46031681492588E+0000	 8.30659141065452E+0000	 1.00035553290000E+0000	 5.00000000000000E-0001	 5.00000000000000E-0001	 5.00000000000000E-0001
p	 5.06628270624879E+0000	 8.51381020983222E+0000	 1.00134915800000E+0000	 5.39038179107974E-0001	 4.60961820892026E-0001	 4.88056078258406E-0001
p	 4.70818349383805E+0000	 8.72580394494577E+0000	 1.00134915800000E+0000	 5.85018161221714E-0001	 4.14981838778286E-0001	 4.76669472505969E-0001
p	 4.39492905902447E+0000	 8.94225417143890E+0000	 1.00249023180000E+0000	 6.39953854676678E-0001	 3.60046145323322E-0001	 4.65802064630334E-0001
p	 1.05690383345775E+0001	 6.33087670307452E+0000	 9.94111353400000E-0001	 3.23222447309699E-0001	 6.76777552690301E-0001	 6.50691689626545E-0001
p	 1.00551548287575E+0001	 6.47219152378471E+0000	 9.94111353400000E-0001	 3.36024989681391E-0001	 6.63975010318609E-0001	 6.29607980647408E-0001
p	 9.54716747308384E+0000	 6.62305084882772E+0000	 9.96354826400000E-0001	 3.50002228661432E-0001	 6.49997771338568E-0001	 6.09847698472050E-0001
p	 9.04608999935697E+0000	 6.78283265794280E+0000	 9.96354826400000E-0001	 3.65319078267080E-0001	 6.34680921732920E-0001	 5.91290027431251E-0001
p	 8.55316221620285E+0000	 6.95093734905443E+0000	 9.96354826400000E-0001	 3.82172860968643E-0001	 6.17827139031357E-0001	 5.73828423264372E-0001
p	 8.06990847103225E+0000	 7.12679249546700E+0000	 9.97144132800000E-0001	 4.00801678125364E-0001	 5.99198321874636E-0001	 5.57368566293736E-0001
p	 7.59821180067153E+0000	 7.30985603177547E+0000	 9.97144132800000E-0001	 4.21495516034122E-0001	 5.78504483965878E-0001	 5.41826657046493E-0001
p	 7.14040686391943E+0000	 7.49961811818286E+0000	 9.99252489600000E-0001	 4.44611190733804E-0001	 5.55388809266196E-0001	 5.27127989294605E-0001
p	 6.69939382848572E+0000	 7.69560193221758E+0000	 9.99252489600000E-0001	 4.70592774180325E-0001	 5.29407225819675E-0001	 5.13205749223734E-0001
p	 6.27877239641499E+0000	 7.89736361990996E+0000	 1.00035553290000E+0000	 5.00000000000000E-0001	 5.00000000000000E-0001	 5.00000000000000E-0001
p	 5.88298813893681E+0000	 8.10449161227010E+0000	 1.00143775530000E+0000	 5.33548538899752E-0001	 4.66451461100248E-0001	 4.87456819177885E-0001
p	 5.51746934023021E+0000	 8.31660548267276E+0000	 1.00134915800000E+0000	 5.72168363401654E-0001	 4.27831636598346E-0001	 4.75527562766526E-0001
p	 5.18870846320110E+0000	 8.53335449015182E+0000	 1.00235384960000E+0000	 6.17090447619040E-0001	 3.82909552380960E-0001	 4.64168234775217E-0001
p	 4.90420808287454E+0000	 8.75441592492621E+0000	 1.00249023180000E+0000	 6.69979263816414E-0001	 3.30020736183586E-0001	 4.53338945011937E-0001
p	 4.67217772993595E+0000	 8.97949334697337E+0000	 1.00352178350000E+0000	 7.33142022964625E-0001	 2.66857977035375E-0001	 4.43003441050557E-0001
p	 1.08314023032448E+0001	 6.07850290192933E+0000	 9.91498176000000E-0001	 3.49095710702884E-0001	 6.50904289297116E-0001	 6.38589107851593E-0001
p	 1.03297905069548E+0001	 6.22545633513069E+0000	 9.94973943200000E-0001	 3.62448345563859E-0001	 6.37551654436141E-0001	 6.17204647487312E-0001
p	 9.83515701618302E+0000	 6.38205178675137E+0000	 9.94973943200000E-0001	 3.76971463871489E-0001	 6.23028536128511E-0001	 5.97205985485556E-0001
p	 9.34862916499523E+0000	 6.54761279125884E+0000	 9.96932222600000E-0001	 3.92821895201330E-0001	 6.07178104798670E-0001	 5.78462641765750E-0001
p	 8.87156489793670E+0000	 6.72149306058347E+0000	 9.96932222600000E-0001	 4.10185817593460E-0001	 5.89814182406540E-0001	 5.60860018287500E-0001
p	 8.40560514750022E+0000	 6.90308097716179E+0000	 9.97038862000000E-0001	 4.29285957957165E-0001	 5.70714042042835E-0001	 5.44297053958623E-0001
p	 7.95273721897072E+0000	 7.09180227637162E+0000	 9.97038862000000E-0001	 4.50391021742124E-0001	 5.49608978257876E-0001	 5.28684283146868E-0001
p	 7.51536973892549E+0000	 7.28712126213755E+0000	 1.00000000000000E+0000	 4.73828200903287E-0001	 5.26171799096713E-0001	 5.13942219015498E-0001
p	 7.09641787715451E+0000	 7.48854087954020E+0000	 1.00000000000000E+0000	 5.00000000000000E-0001	 5.00000000000000E-0001	 5.00000000000000E-0001
p	 6.69939382848572E+0000	 7.69560193221758E+0000	 1.00143775530000E+0000	 5.29407225819675E-0001	 4.70592774180325E-0001	 4.86794250776266E-0001
p	 6.32849085608085E+0000	 7.90788168912219E+0000	 1.00143775530000E+0000	 5.62680945826032E-0001	 4.37319054173968E-0001	 4.74268119085360E-0001
p	 5.98863848338578E+0000	 8.12499208095253E+0000	 1.00235384960000E+0000	 6.00627781432056E-0001	 3.99372218567944E-0001	 4.62370457533656E-0001
p	 5.68549164819823E+0000	 8.34657764512735E+0000	 1.00235384960000E+0000	 6.44295512619845E-0001	 3.55704487380155E-0001	 4.51055125533051E-0001
p	 5.42530105451159E+0000	 8.57231334155288E+0000	 1.00352178350000E+0000	 6.95070478792199E-0001	 3.04929521207801E-0001	 4.40280391292028E-0001
p	 5.21460538151532E+0000	 8.80190233043839E+0000	 1.00352178350000E+0000	 7.54826334686351E-0001	 2.45173665313649E-0001	 4.30008417517906E-0001
p	 1.11165177175090E+0001	 5.82955123571235E+0000	 9.94973943200000E-0001	 3.73001898412843E-0001	 6.26998101587157E-0001	 6.25617783506769E-0001
p	 1.06276096846053E+0001	 5.98253165657249E+0000	 9.94973943200000E-0001	 3.86781609263018E-0001	 6.13218390736982E-0001	 6.03941830888695E-0001
p	 1.01466950747978E+0001	 6.14522341684740E+0000	 9.96932222600000E-0001	 4.01717738695650E-0001	 5.98282261304350E-0001	 5.83717605348080E-0001
p	 9.67498479397223E+0000	 6.31689205485990E+0000	 9.96932222600000E-0001	 4.17958457528154E-0001	 5.82041542471846E-0001	 5.64803990323704E-0001
p	 9.21391587035708E+0000	 6.49684273251933E+0000	 9.96932222600000E-0001	 4.35678398289751E-0001	 5.64321601710249E-0001	 5.47077585059450E-0001
p	 8.76519586079052E+0000	 6.68442414473932E+0000	 9.97038862000000E-0001	 4.55084836933846E-0001	 5.44915163066154E-0001	 5.30430009143750E-0001
p	 8.33085389070885E+0000	 6.87903038615307E+0000	 9.97038862000000E-0001	 4.76425692421348E-0001	 5.23574307578652E-0001	 5.14765684652874E-0001
p	 7.91329716679662E+0000	 7.08010123471915E+0000	 1.00000000000000E+0000	 5.00000000000000E-0001	 5.00000000000000E-0001	 5.00000000000000E-0001
p	 7.51536973892549E+0000	 7.28712126213755E+0000	 1.00000000000000E+0000	 5.26171799096713E-0001	 4.73828200903287E-0001	 4.86057780984502E-0001
p	 7.14040686391943E+0000	 7.49961811818286E+0000	 1.00143775530000E+0000	 5.55388809266196E-0001	 4.44611190733804E-0001	 4.72872010705395E-0001
p	 6.79227313995317E+0000	 7.71716027081126E+0000	 1.00280676490000E+0000	 5.88207937481316E-0001	 4.11792062518684E-0001	 4.60382752328799E-0001
p	 6.47536563109954E+0000	 7.93935442276347E+0000	 1.00235384960000E+0000	 6.25330721277905E-0001	 3.74669278722095E-0001	 4.48536238170720E-0001
p	 6.19455559000466E+0000	 8.16584277177175E+0000	 1.00249023180000E+0000	 6.67653536614334E-0001	 3.32346463385666E-0001	 4.37284095889427E-0001
p	 5.95503737812731E+0000	 8.39630023664182E+0000	 1.00352178350000E+0000	 7.16340281522144E-0001	 2.83659718477856E-0001	 4.26582688299577E-0001
p	 5.76205696843201E+0000	 8.63043173533845E+0000	 1.00470803760000E+0000	 7.72930220233357E-0001	 2.27069779766643E-0001	 4.16392547808839E-0001
p	 1.14226487389192E+0001	 5.58445234581332E+0000	 9.94973943200000E-0001	 3.95154478965246E-0001	 6.04845521034754E-0001	 6.11680694818249E-0001
p	 1.09466865206705E+0001	 5.74387465965796E+0000	 9.94069875100000E-0001	 4.09260487125047E-0001	 5.90739512874953E-0001	 5.89726988219120E-0001
p	 1.04796463250787E+0001	 5.91304130009949E+0000	 9.94069875100000E-0001	 4.24501939311546E-0001	 5.75498060688454E-0001	 5.69294553925797E-0001
p	 1.00227935651845E+0001	 6.09115685403197E+0000	 9.97988939400000E-0001	 4.41018209425020E-0001	 5.58981790574980E-0001	 5.50230563208848E-0001
p	 9.57760845105698E+0000	 6.27747690706194E+0000	 9.97988939400000E-0001	 4.58972472274365E-0001	 5.41027527725635E-0001	 5.32401995161852E-0001
p	 9.14582179184443E+0000	 6.47131092732166E+0000	 9.98915979900000E-0001	 4.78557009323809E-0001	 5.21442990676191E-0001	 5.15692528353150E-0001
p	 8.72945381408298E+0000	 6.67202291107597E+0000	 9.98915979900000E-0001	 5.00000000000000E-0001	 5.00000000000000E-0001	 5.00000000000000E-0001
p	 8.33085389070885E+0000	 6.87903038615307E+0000	 1.00115741000000E+0000	 5.23574307578652E-0001	 4.76425692421348E-0001	 4.85234315347126E-0001
p	 7.95273721897072E+0000	 7.09180227637162E+0000	 1.00115741000000E+0000	 5.49608978257876E-0001	 4.50391021742124E-0001	 4.71315716853132E-0001
p	 7.59821180067153E+0000	 7.30985603177547E+0000	 1.00280676490000E+0000	 5.78504483965878E-0001	 4.21495516034122E-0001	 4.58173342953507E-0001
p	 7.27078556661173E+0000	 7.53275433724929E+0000	 1.00280676490000E+0000	 6.10753212468340E-0001	 3.89246787531660E-0001	 4.45744021410791E-0001
p	 6.97433956757837E+0000	 7.76010163185913E+0000	 1.00363313320000E+0000	 6.46967440477758E-0001	 3.53032559522242E-0001	 4.33971253881332E-0001
p	 6.71305003422481E+0000	 7.99154060507609E+0000	 1.00363313320000E+0000	 6.87918184662792E-0001	 3.12081815337208E-0001	 4.22804357256080E-0001
p	 6.49124211789829E+0000	 8.22674878361664E+0000	 1.00470803760000E+0000	 7.34590207675979E-0001	 2.65409792324021E-0001	 4.12197734245198E-0001
p	 6.31316456893436E+0000	 8.46543528248132E+0000	 1.00470803760000E+0000	 7.88261599954950E-0001	 2.11738400045050E-0001	 4.02110251066103E-0001
p	 1.17481239811535E+0001	 5.34370977432115E+0000	 9.94069875100000E-0001	 4.15737105227523E-0001	 5.84262894772477E-0001	 5.96665814110207E-0001
p	 1.12851881537820E+0001	 5.51001406756211E+0000	 9.94069875100000E-0001	 4.30086520792250E-0001	 5.69913479207750E-0001	 5.74453796545499E-0001
p	 1.08320051384142E+0001	 5.68604956415162E+0000	 9.97988939400000E-0001	 4.45545657738973E-0001	 5.54454342261027E-0001	 5.53836192931472E-0001
p	 1.03898685675551E+0001	 5.87095798346178E+0000	 9.97988939400000E-0001	 4.62245228963074E-0001	 5.37754771036926E-0001	 5.34647276962898E-0001
p	 9.96027092680693E+0000	 6.06394555871767E+0000	 9.97988939400000E-0001	 4.80337330646217E-0001	 5.19662669353783E-0001	 5.16743521069616E-0001
p	 9.54493102899798E+0000	 6.26428430361847E+0000	 9.98915979900000E-0001	 5.00000000000000E-0001	 5.00000000000000E-0001	 5.00000000000000E-0001
p	 9.14582179184443E+0000	 6.47131092732166E+0000	 9.98915979900000E-0001	 5.21442990676191E-0001	 4.78557009323809E-0001	 4.84307471646850E-0001
p	 8.76519586079052E+0000	 6.68442414473932E+0000	 1.00115741000000E+0000	 5.44915163066154E-0001	 4.55084836933846E-0001	 4.69569990856250E-0001
p	 8.40560514750022E+0000	 6.90308097716179E+0000	 1.00115741000000E+0000	 5.70714042042835E-0001	 4.29285957957165E-0001	 4.55702946041377E-0001
p	 8.06990847103225E+0000	 7.12679249546700E+0000	 1.00280676490000E+0000	 5.99198321874636E-0001	 4.00801678125364E-0001	 4.42631433706264E-0001
p	 7.76125936749900E+0000	 7.35511933514050E+0000	 1.00235384960000E+0000	 6.30804435985129E-0001	 3.69195564014871E-0001	 4.30288904922511E-0001
p	 7.48306426318321E+0000	 7.58766721241413E+0000	 1.00363313320000E+0000	 6.66068821393676E-0001	 3.33931178606324E-0001	 4.18616032116186E-0001
p	 7.23890053029187E+0000	 7.82408259326548E+0000	 1.00352178350000E+0000	 7.05658299904049E-0001	 2.94341700095951E-0001	 4.07559755433864E-0001
p	 7.03238588068508E+0000	 8.06404860901161E+0000	 1.00470803760000E+0000	 7.50412251590889E-0001	 2.49587748409111E-0001	 3.97072476341440E-0001
p	 6.86699665432543E+0000	 8.30728127027707E+0000	 1.00433059620000E+0000	 8.01402289891872E-0001	 1.98597710108128E-0001	 3.87111372600969E-0001
p	 1.16413940439160E+0001	 5.28156173724735E+0000	 9.97430986800000E-0001	 4.49433059902502E-0001	 5.50566940097498E-0001	 5.57999488466124E-0001
p	 1.12019129507172E+0001	 5.46487052708798E+0000	 9.97988939400000E-0001	 4.65038320437881E-0001	 5.34961679562119E-0001	 5.37226898272750E-0001
p	 1.07742123139854E+0001	 5.65691831018436E+0000	 9.99403129300000E-0001	 4.81846780030132E-0001	 5.18153219969868E-0001	 5.17945397643824E-0001
p	 1.03597717044719E+0001	 5.85686396588149E+0000	 9.99403129300000E-0001	 5.00000000000000E-0001	 5.00000000000000E-0001	 5.00000000000000E-0001
p	 9.96027092680693E+0000	 6.06394555871767E+0000	 1.00055273520000E+0000	 5.19662669353783E-0001	 4.80337330646217E-0001	 4.83256478930384E-0001
p	 9.57760845105698E+0000	 6.27747690706194E+0000	 1.00055273520000E+0000	 5.41027527725635E-0001	 4.58972472274365E-0001	 4.67598004838148E-0001
p	 9.21391587035708E+0000	 6.49684273251933E+0000	 1.00275696980000E+0000	 5.64321601710249E-0001	 4.35678398289751E-0001	 4.52922414940550E-0001
p	 8.87156489793670E+0000	 6.72149306058347E+0000	 1.00275696980000E+0000	 5.89814182406540E-0001	 4.10185817593460E-0001	 4.39139981712500E-0001
p	 8.55316221620285E+0000	 6.95093734905443E+0000	 1.00419413390000E+0000	 6.17827139031357E-0001	 3.82172860968643E-0001	 4.26171576735628E-0001
p	 8.26152636445356E+0000	 7.18473866605232E+0000	 1.00419413390000E+0000	 6.48748407636065E-0001	 3.51251592363935E-0001	 4.13947150559396E-0001
p	 7.99964021015419E+0000	 7.42250812215883E+0000	 1.00530521760000E+0000	 6.83049856986176E-0001	 3.16950143013824E-0001	 4.02404466891515E-0001
p	 7.77057302486234E+0000	 7.66389967590154E+0000	 1.00530521760000E+0000	 7.21311283501315E-0001	 2.78688716498685E-0001	 3.91488042821581E-0001
p	 7.57736855267437E+0000	 7.90860537205345E+0000	 1.00613023490000E+0000	 7.64253137088618E-0001	 2.35746862911382E-0001	 3.81148256986397E-0001
p	 1.20137068024137E+0001	 5.05922564179584E+0000	 9.97430986800000E-0001	 4.67450024135063E-0001	 5.32549975864937E-0001	 5.40221545001000E-0001
p	 1.15876656441130E+0001	 5.25021502228735E+0000	 9.99403129300000E-0001	 4.83142819349476E-0001	 5.16857180650524E-0001	 5.19333162822041E-0001
p	 1.11740184376660E+0001	 5.44974059928447E+0000	 9.99403129300000E-0001	 5.00000000000000E-0001	 5.00000000000000E-0001	 5.00000000000000E-0001
p	 1.07742123139854E+0001	 5.65691831018436E+0000	 9.99403129300000E-0001	 5.18153219969868E-0001	 4.81846780030132E-0001	 4.82054602356176E-0001
p	 1.03898685675551E+0001	 5.87095798346178E+0000	 1.00055273520000E+0000	 5.37754771036926E-0001	 4.62245228963074E-0001	 4.65352723037102E-0001
p	 1.00227935651845E+0001	 6.09115685403197E+0000	 1.00055273520000E+0000	 5.58981790574980E-0001	 4.41018209425020E-0001	 4.49769436791152E-0001
p	 9.67498479397223E+0000	 6.31689205485990E+0000	 1.00275696980000E+0000	 5.82041542471846E-0001	 4.17958457528154E-0001	 4.35196009676296E-0001
p	 9.34862916499523E+0000	 6.54761279125884E+0000	 1.00275696980000E+0000	 6.07178104798670E-0001	 3.92821895201330E-0001	 4.21537358234250E-0001
p	 9.04608999935697E+0000	 6.78283265794280E+0000	 1.00419413390000E+0000	 6.34680921732920E-0001	 3.65319078267080E-0001	 4.08709972568749E-0001
p	 8.76987863964492E+0000	 7.02212237715612E+0000	 1.00363313320000E+0000	 6.64895855566596E-0001	 3.35104144433404E-0001	 3.96640207429879E-0001
p	 8.52260664903698E+0000	 7.26510310829905E+0000	 1.00530521760000E+0000	 6.98239635165142E-0001	 3.01760364834858E-0001	 3.85262867412528E-0001
p	 8.30691546685792E+0000	 7.51144039330280E+0000	 1.00470803760000E+0000	 7.35218984358897E-0001	 2.64781015641103E-0001	 3.74520028860520E-0001
p	 8.12538256426306E+0000	 7.76083874659540E+0000	 1.00613023490000E+0000	 7.76456299681438E-0001	 2.23543700318562E-0001	 3.64360053526977E-0001
p	 1.19877135508691E+0001	 5.04289304268291E+0000	 9.98025263200000E-0001	 5.00000000000000E-0001	 5.00000000000000E-0001	 5.00000000000000E-0001
p	 1.15876656441130E+0001	 5.25021502228735E+0000	 9.99403129300000E-0001	 5.16857180650524E-0001	 4.83142819349476E-0001	 4.80666837177959E-0001
p	 1.12019129507172E+0001	 5.46487052708798E+0000	 1.00055273520000E+0000	 5.34961679562119E-0001	 4.65038320437881E-0001	 4.62773101727250E-0001
p	 1.08320051384142E+0001	 5.68604956415162E+0000	 1.00055273520000E+0000	 5.54454342261027E-0001	 4.45545657738973E-0001	 4.46163807068528E-0001
p	 1.04796463250787E+0001	 5.91304130009949E+0000	 1.00226259510000E+0000	 5.75498060688454E-0001	 4.24501939311546E-0001	 4.30705446074203E-0001
p	 1.01466950747978E+0001	 6.14522341684740E+0000	 1.00275696980000E+0000	 5.98282261304350E-0001	 4.01717738695650E-0001	 4.16282394651920E-0001
p	 9.83515701618302E+0000	 6.38205178675137E+0000	 1.00405627070000E+0000	 6.23028536128511E-0001	 3.76971463871489E-0001	 4.02794014514444E-0001
p	 9.54716747308384E+0000	 6.62305084882772E+0000	 1.00419413390000E+0000	 6.49997771338568E-0001	 3.50002228661432E-0001	 3.90152301527950E-0001
p	 9.28496139363138E+0000	 6.86780487201965E+0000	 1.00619024920000E+0000	 6.79499259622747E-0001	 3.20500740377253E-0001	 3.78279963424999E-0001
p	 9.05082819126473E+0000	 7.11595016573641E+0000	 1.00530521760000E+0000	 7.11902471658423E-0001	 2.88097528341577E-0001	 3.67108838124130E-0001
p	 8.84705008638059E+0000	 7.36716822163548E+0000	 1.00713092030000E+0000	 7.47652438299116E-0001	 2.52347561700884E-0001	 3.56578584265660E-0001
p	 1.20137068024137E+0001	 5.05922564179584E+0000	 1.00092307920000E+0000	 5.32549975864937E-0001	 4.67450024135063E-0001	 4.59778454999000E-0001
p	 1.16413940439160E+0001	 5.28156173724735E+0000	 1.00092307920000E+0000	 5.50566940097498E-0001	 4.49433059902502E-0001	 4.42000511533876E-0001
p	 1.12851881537820E+0001	 5.51001406756211E+0000	 1.00226259510000E+0000	 5.69913479207750E-0001	 4.30086520792250E-0001	 4.25546203454501E-0001
p	 1.09466865206705E+0001	 5.74387465965796E+0000	 1.00226259510000E+0000	 5.90739512874953E-0001	 4.09260487125047E-0001	 4.10273011780880E-0001
p	 1.06276096846053E+0001	 5.98253165657249E+0000	 1.00405627070000E+0000	 6.13218390736982E-0001	 3.86781609263018E-0001	 3.96058169111305E-0001
p	 1.03297905069548E+0001	 6.22545633513069E+0000	 1.00405627070000E+0000	 6.37551654436141E-0001	 3.62448345563859E-0001	 3.82795352512688E-0001
p	 1.00551548287575E+0001	 6.47219152378471E+0000	 1.00619024920000E+0000	 6.63975010318609E-0001	 3.36024989681391E-0001	 3.70392019352592E-0001
p	 9.80569187748359E+0000	 6.72234145484711E+0000	 1.00619024920000E+0000	 6.92765887755864E-0001	 3.07234112244136E-0001	 3.58767244821650E-0001
p	 9.58341311859907E+0000	 6.97556298137952E+0000	 1.00713092030000E+0000	 7.24253096928592E-0001	 2.75746903071408E-0001	 3.47849954281249E-0001
